TIME,DC_POWER,DATE
2020-05-19 10:30:00,16801.760000000002,4
2020-05-19 10:45:00,15637.740952380953,4
2020-05-19 11:00:00,15965.454285714286,4
2020-05-19 11:15:00,16617.298095238097,4
2020-05-19 11:30:00,15487.084285714285,4
2020-05-19 11:45:00,16128.946666666667,4
2020-05-19 12:00:00,16176.573333333334,4
2020-05-19 12:15:00,16606.14285714286,4
2020-05-19 12:30:00,15211.246666666668,4
2020-05-19 12:45:00,16089.254761904762,4
2020-05-19 13:00:00,16216.727619047619,4
2020-05-19 13:15:00,17283.327619047617,4
2020-05-19 13:30:00,16774.86904761905,4
2020-05-19 13:45:00,15151.646666666667,4
2020-05-19 14:00:00,16012.000952380951,4
2020-05-19 14:15:00,18221.23,4
2020-05-19 14:30:00,15697.357619047618,4
2020-05-19 14:45:00,14694.96,4
2020-05-19 15:00:00,11953.06,4
2020-05-19 15:15:00,7654.924761904762,4
2020-05-19 15:30:00,3610.6266666666666,4
2020-05-19 15:45:00,1813.8615384615382,4
2020-05-19 16:15:00,730.475,4
2020-05-19 16:30:00,1793.742857142857,4
2020-05-19 16:45:00,814.04,4
2020-05-19 17:00:00,474.0733333333333,4
2020-05-19 17:15:00,145.90666666666667,4
2020-05-19 17:30:00,0.0,4
2020-05-19 17:45:00,0.0,4
2020-05-19 18:00:00,0.0,4
2020-05-19 18:15:00,36.61333333333333,4
2020-05-19 18:30:00,17.1,4
2020-05-19 18:45:00,0.0,4
2020-05-19 19:00:00,0.0,4
2020-05-19 19:15:00,0.0,4
2020-05-19 19:30:00,0.0,4
2020-05-19 19:45:00,0.0,4
2020-05-19 20:00:00,0.0,4
2020-05-19 20:15:00,0.0,4
2020-05-19 20:30:00,0.0,4
2020-05-19 20:45:00,0.0,4
2020-05-19 21:00:00,0.0,4
2020-05-19 21:15:00,0.0,4
2020-05-19 21:30:00,0.0,4
2020-05-19 21:45:00,0.0,4
2020-05-19 22:00:00,0.0,4
2020-05-19 22:15:00,0.0,4
2020-05-19 22:30:00,0.0,4
2020-05-19 22:45:00,0.0,4
2020-05-19 23:00:00,0.0,4
2020-05-19 23:15:00,0.0,4
2020-05-19 23:30:00,0.0,4
2020-05-19 23:45:00,0.0,4
2020-05-20 00:00:00,0.0,5
2020-05-20 00:15:00,0.0,5
2020-05-20 00:30:00,0.0,5
2020-05-20 00:45:00,0.0,5
2020-05-20 01:00:00,0.0,5
2020-05-20 01:15:00,0.0,5
2020-05-20 01:30:00,0.0,5
2020-05-20 01:45:00,0.0,5
2020-05-20 02:00:00,0.0,5
2020-05-20 02:15:00,0.0,5
2020-05-20 02:30:00,0.0,5
2020-05-20 02:45:00,0.0,5
2020-05-20 03:00:00,0.0,5
2020-05-20 03:15:00,0.0,5
2020-05-20 03:30:00,0.0,5
2020-05-20 03:45:00,0.0,5
2020-05-20 04:00:00,0.0,5
2020-05-20 04:15:00,0.0,5
2020-05-20 04:30:00,0.0,5
2020-05-20 04:45:00,0.0,5
2020-05-20 05:00:00,0.0,5
2020-05-20 05:15:00,0.0,5
2020-05-20 05:30:00,0.0,5
2020-05-20 05:45:00,0.0,5
2020-05-20 06:00:00,182.55333333333334,5
2020-05-20 06:15:00,500.8880952380953,5
2020-05-20 06:30:00,858.43,5
2020-05-20 06:45:00,1333.5066666666667,5
2020-05-20 07:00:00,1758.6933333333334,5
2020-05-20 07:15:00,2833.2066666666665,5
2020-05-20 07:30:00,4510.639047619047,5
2020-05-20 07:45:00,5527.206666666667,5
2020-05-20 08:00:00,6064.193333333334,5
2020-05-20 08:15:00,6473.313333333333,5
2020-05-20 08:30:00,8116.49,5
2020-05-20 08:45:00,8362.254761904762,5
2020-05-20 09:00:00,9232.468571428572,5
2020-05-20 09:15:00,9161.866666666667,5
2020-05-20 09:30:00,8876.193333333333,5
2020-05-20 09:45:00,8603.323809523808,5
2020-05-20 10:00:00,7963.170952380951,5
2020-05-20 10:15:00,5480.660000000001,5
2020-05-20 10:30:00,3585.3333333333335,5
2020-05-20 10:45:00,3763.546666666666,5
2020-05-20 11:00:00,3647.7242857142855,5
2020-05-20 11:15:00,3774.4604761904766,5
2020-05-20 11:30:00,3796.386666666667,5
2020-05-20 11:45:00,3941.533333333333,5
2020-05-20 12:00:00,5259.153333333334,5
2020-05-20 12:15:00,5713.85,5
2020-05-20 12:30:00,5155.554761904762,5
2020-05-20 12:45:00,5156.593333333334,5
2020-05-20 13:00:00,5101.346666666667,5
2020-05-20 13:15:00,5056.78,5
2020-05-20 13:30:00,4815.88,5
2020-05-20 13:45:00,4723.733333333333,5
2020-05-20 14:00:00,4726.183333333333,5
2020-05-20 14:15:00,15629.225,5
2020-05-20 14:30:00,16738.68666666667,5
2020-05-20 14:45:00,16854.62,5
2020-05-20 15:00:00,19627.95333333333,5
2020-05-20 15:15:00,19083.02666666667,5
2020-05-20 15:30:00,18739.246666666666,5
2020-05-20 15:45:00,17126.277619047618,5
2020-05-20 16:00:00,13306.342857142856,5
2020-05-20 16:15:00,9878.44,5
2020-05-20 16:30:00,8025.853333333333,5
2020-05-20 16:45:00,7874.98,5
2020-05-20 17:00:00,6788.992380952381,5
2020-05-20 17:15:00,6023.786666666667,5
2020-05-20 17:30:00,5189.380952380952,5
2020-05-20 17:45:00,3634.9666666666667,5
2020-05-20 18:00:00,2302.1666666666665,5
2020-05-20 18:15:00,1154.8785714285714,5
2020-05-20 18:30:00,338.43666666666667,5
2020-05-20 18:45:00,0.0,5
2020-05-20 19:00:00,0.0,5
2020-05-20 19:15:00,0.0,5
2020-05-20 19:30:00,0.0,5
2020-05-20 19:45:00,0.0,5
2020-05-20 20:00:00,0.0,5
2020-05-20 20:15:00,0.0,5
2020-05-20 20:30:00,0.0,5
2020-05-20 20:45:00,0.0,5
2020-05-20 21:00:00,0.0,5
2020-05-20 21:15:00,0.0,5
2020-05-20 21:30:00,0.0,5
2020-05-20 21:45:00,0.0,5
2020-05-20 22:00:00,0.0,5
2020-05-20 22:15:00,0.0,5
2020-05-20 22:30:00,0.0,5
2020-05-20 22:45:00,0.0,5
2020-05-20 23:00:00,0.0,5
2020-05-20 23:15:00,0.0,5
2020-05-20 23:30:00,0.0,5
2020-05-20 23:45:00,0.0,5
2020-05-21 00:00:00,0.0,6
2020-05-21 00:15:00,0.0,6
2020-05-21 00:30:00,0.0,6
2020-05-21 00:45:00,0.0,6
2020-05-21 01:00:00,0.0,6
2020-05-21 01:15:00,0.0,6
2020-05-21 01:30:00,0.0,6
2020-05-21 01:45:00,0.0,6
2020-05-21 02:00:00,0.0,6
2020-05-21 02:15:00,0.0,6
2020-05-21 02:30:00,0.0,6
2020-05-21 02:45:00,0.0,6
2020-05-21 03:00:00,0.0,6
2020-05-21 03:15:00,0.0,6
2020-05-21 03:30:00,0.0,6
2020-05-21 03:45:00,0.0,6
2020-05-21 04:00:00,0.0,6
2020-05-21 04:15:00,0.0,6
2020-05-21 04:30:00,0.0,6
2020-05-21 04:45:00,0.0,6
2020-05-21 05:00:00,0.0,6
2020-05-21 05:15:00,0.0,6
2020-05-21 05:30:00,0.0,6
2020-05-21 05:45:00,0.0,6
2020-05-21 06:00:00,221.89142857142858,6
2020-05-21 06:15:00,806.4642857142857,6
2020-05-21 06:30:00,1559.0885714285714,6
2020-05-21 06:45:00,2341.4133333333334,6
2020-05-21 07:00:00,3229.7457142857143,6
2020-05-21 07:15:00,4282.948095238095,6
2020-05-21 07:30:00,6068.366666666667,6
2020-05-21 07:45:00,7157.799999999999,6
2020-05-21 08:00:00,8137.653333333334,6
2020-05-21 08:15:00,10203.871428571429,6
2020-05-21 08:30:00,11612.730476190476,6
2020-05-21 08:45:00,12101.907142857142,6
2020-05-21 09:00:00,13120.173333333332,6
2020-05-21 09:15:00,13883.106666666667,6
2020-05-21 09:30:00,13496.185238095239,6
2020-05-21 09:45:00,8501.933333333334,6
2020-05-21 10:00:00,2450.982857142857,6
2020-05-21 10:15:00,9945.47238095238,6
2020-05-21 10:30:00,9307.733333333334,6
2020-05-21 10:45:00,8134.406666666668,6
2020-05-21 11:00:00,9435.158095238095,6
2020-05-21 11:15:00,12296.933333333334,6
2020-05-21 11:30:00,12625.806666666667,6
2020-05-21 11:45:00,12716.126666666667,6
2020-05-21 12:00:00,12320.380000000001,6
2020-05-21 12:15:00,11713.757142857143,6
2020-05-21 12:30:00,11634.293333333331,6
2020-05-21 12:45:00,11611.833333333334,6
2020-05-21 13:00:00,12146.973333333333,6
2020-05-21 13:15:00,12063.133333333333,6
2020-05-21 13:30:00,19292.7,6
2020-05-21 13:45:00,20291.684761904762,6
2020-05-21 14:00:00,19733.29333333333,6
2020-05-21 14:15:00,19320.586666666666,6
2020-05-21 14:30:00,19021.700476190475,6
2020-05-21 14:45:00,17699.147142857142,6
2020-05-21 15:00:00,17098.910476190475,6
2020-05-21 15:15:00,15663.113333333333,6
2020-05-21 15:30:00,11706.166666666666,6
2020-05-21 15:45:00,11755.599047619047,6
2020-05-21 16:00:00,11482.14,6
2020-05-21 16:15:00,9616.770952380954,6
2020-05-21 16:30:00,9457.220000000001,6
2020-05-21 16:45:00,7486.259999999999,6
2020-05-21 17:00:00,6387.045714285714,6
2020-05-21 17:15:00,4960.467142857143,6
2020-05-21 17:30:00,3534.27619047619,6
2020-05-21 17:45:00,2265.3733333333334,6
2020-05-21 18:00:00,1334.6133333333332,6
2020-05-21 18:15:00,691.9300000000001,6
2020-05-21 18:30:00,184.99190476190478,6
2020-05-21 18:45:00,0.0,6
2020-05-21 19:00:00,0.0,6
2020-05-21 19:15:00,0.0,6
2020-05-21 19:30:00,0.0,6
2020-05-21 19:45:00,0.0,6
2020-05-21 20:00:00,0.0,6
2020-05-21 20:15:00,0.0,6
2020-05-21 20:30:00,0.0,6
2020-05-21 20:45:00,0.0,6
2020-05-21 21:00:00,0.0,6
2020-05-21 21:15:00,0.0,6
2020-05-21 21:30:00,0.0,6
2020-05-21 21:45:00,0.0,6
2020-05-21 22:00:00,0.0,6
2020-05-21 22:15:00,0.0,6
2020-05-21 22:30:00,0.0,6
2020-05-21 22:45:00,0.0,6
